agency_cd	site_no	datetime	61181_00065_00003	61181_00065_00003_cd
USGS	07374525	2021-08-04	10.43	A
USGS	07374525	2021-08-05	10.15	A
USGS	07374525	2021-08-06	9.95	A
USGS	07374525	2021-08-07	9.67	A
USGS	07374525	2021-08-08	9.44	A
USGS	07374525	2021-08-09	9.23	A
USGS	07374525	2021-08-10	9.11	A
USGS	07374525	2021-08-11	9.06	A
USGS	07374525	2021-08-12	9.04	A
USGS	07374525	2021-08-13	8.97	A
USGS	07374525	2021-08-14	8.91	A
USGS	07374525	2021-08-15	9.07	A
USGS	07374525	2021-08-16	9.64	A
USGS	07374525	2021-08-17	9.35	A
USGS	07374525	2021-08-18	9.13	A
USGS	07374525	2021-08-19	9.05	A
USGS	07374525	2021-08-20	8.88	A
USGS	07374525	2021-08-21	8.90	A
USGS	07374525	2021-08-22	8.78	A
USGS	07374525	2021-08-23	8.76	A
USGS	07374525	2021-08-24	8.83	A
USGS	07374525	2021-08-25	8.99	A
USGS	07374525	2021-08-26	9.26	A
USGS	07374525	2021-08-27	9.74	A
USGS	07374525	2021-08-28	9.97	A
USGS	07374525	2021-08-29	14.06	A
USGS	07374525	2021-08-30	11.24	A
USGS	07374525	2021-08-31	9.83	A
USGS	07374525	2021-09-01	9.54	A
USGS	07374525	2021-09-02	9.32	A
USGS	07374525	2021-09-03	9.23	A
USGS	07374525	2021-09-04	9.12	A
USGS	07374525	2021-09-05	9.11	A
USGS	07374525	2021-09-06	8.94	A
USGS	07374525	2021-09-07	8.96	A
USGS	07374525	2021-09-08	8.86	A
USGS	07374525	2021-09-09	8.88	A
USGS	07374525	2021-09-10	9.08	A
USGS	07374525	2021-09-11	9.14	A
USGS	07374525	2021-09-12	9.30	A
USGS	07374525	2021-09-13	9.46	A
USGS	07374525	2021-09-14	9.98	A
USGS	07374525	2021-09-15	10.28	A
USGS	07374525	2021-09-16	10.23	A
USGS	07374525	2021-09-17	9.93	A
USGS	07374525	2021-09-18	9.61	A
USGS	07374525	2021-09-19	9.43	A
USGS	07374525	2021-09-20	9.23	A
USGS	07374525	2021-09-21	8.97	A
USGS	07374525	2021-09-22	8.96	A
USGS	07374525	2021-09-23	9.34	A
USGS	07374525	2021-09-24	8.92	A
USGS	07374525	2021-09-25	8.75	A
USGS	07374525	2021-09-26	8.75	A
USGS	07374525	2021-09-27	8.79	A
USGS	07374525	2021-09-28	8.88	A
USGS	07374525	2021-09-29	9.06	A
USGS	07374525	2021-09-30	9.09	A
USGS	07374525	2021-10-01	9.21	A
USGS	07374525	2021-10-02	9.40	A
USGS	07374525	2021-10-03	9.44	A
USGS	07374525	2021-10-04	9.45	A
USGS	07374525	2021-10-05	9.51	A
USGS	07374525	2021-10-06	9.41	A
USGS	07374525	2021-10-07	9.25	A
USGS	07374525	2021-10-08	9.09	A
USGS	07374525	2021-10-09	8.98	A
USGS	07374525	2021-10-10	8.86	A
USGS	07374525	2021-10-11	8.91	A
USGS	07374525	2021-10-12	8.81	A
USGS	07374525	2021-10-13	8.92	A
USGS	07374525	2021-10-14	9.01	A
USGS	07374525	2021-10-15	8.92	A
USGS	07374525	2021-10-16	9.00	A
USGS	07374525	2021-10-17	9.37	A
USGS	07374525	2021-10-18	9.09	A
USGS	07374525	2021-10-19	9.21	A
USGS	07374525	2021-10-20	9.41	A
USGS	07374525	2021-10-21	9.29	A
USGS	07374525	2021-10-22	9.14	A
USGS	07374525	2021-10-23	9.15	A
USGS	07374525	2021-10-24	9.25	A
USGS	07374525	2021-10-25	9.15	A
USGS	07374525	2021-10-26	9.10	A
USGS	07374525	2021-10-27	9.33	A
USGS	07374525	2021-10-28	8.98	A
USGS	07374525	2021-10-29	8.25	A
USGS	07374525	2021-10-30	8.15	A
USGS	07374525	2021-10-31	8.31	A
USGS	07374525	2021-11-01	8.24	A
USGS	07374525	2021-11-02	8.40	A
USGS	07374525	2021-11-03	8.74	A
USGS	07374525	2021-11-04	8.78	A
USGS	07374525	2021-11-05	9.13	A
USGS	07374525	2021-11-06	9.07	A
USGS	07374525	2021-11-07	8.84	A
USGS	07374525	2021-11-08	8.89	A
USGS	07374525	2021-11-09	9.08	A
USGS	07374525	2021-11-10	9.42	A
USGS	07374525	2021-11-11	9.77	A
USGS	07374525	2021-11-12	10.03	A
USGS	07374525	2021-11-13	9.80	A
USGS	07374525	2021-11-14	9.60	A
USGS	07374525	2021-11-15	9.32	A
USGS	07374525	2021-11-16	9.12	A
USGS	07374525	2021-11-17	9.13	A
USGS	07374525	2021-11-18	9.09	A
USGS	07374525	2021-11-19	9.34	A
USGS	07374525	2021-11-20	9.06	A
USGS	07374525	2021-11-21	8.90	A
USGS	07374525	2021-11-22	8.69	A
USGS	07374525	2021-11-23	8.93	A
USGS	07374525	2021-11-24	8.76	A
USGS	07374525	2021-11-25	8.71	A
USGS	07374525	2021-11-26	8.90	A
USGS	07374525	2021-11-27	8.74	A
USGS	07374525	2021-11-28	8.73	A
USGS	07374525	2021-11-29	8.69	A
USGS	07374525	2021-11-30	8.60	A
USGS	07374525	2021-12-01	8.53	A
USGS	07374525	2021-12-02	8.48	A
USGS	07374525	2021-12-03	8.37	A
USGS	07374525	2021-12-04	8.46	A
USGS	07374525	2021-12-05	8.54	A
USGS	07374525	2021-12-06	8.44	A
USGS	07374525	2021-12-07	8.51	A
USGS	07374525	2021-12-08	8.44	A
USGS	07374525	2021-12-09	8.42	A
USGS	07374525	2021-12-10	8.30	A
USGS	07374525	2021-12-11	8.37	A
USGS	07374525	2021-12-12	8.26	A
USGS	07374525	2021-12-13	8.04	A
USGS	07374525	2021-12-14	8.03	A
USGS	07374525	2021-12-15	8.22	A
USGS	07374525	2021-12-16	8.47	A
USGS	07374525	2021-12-17	8.60	A
USGS	07374525	2021-12-18	8.85	A
USGS	07374525	2021-12-19	8.95	A
USGS	07374525	2021-12-20	8.95	A
USGS	07374525	2021-12-21	8.99	A
USGS	07374525	2021-12-22	9.00	A
USGS	07374525	2021-12-23	8.93	A
USGS	07374525	2021-12-24	9.01	A
USGS	07374525	2021-12-25	9.20	A
USGS	07374525	2021-12-26	9.20	A
USGS	07374525	2021-12-27	9.25	A
USGS	07374525	2021-12-28	9.52	A
USGS	07374525	2021-12-29	9.58	A
USGS	07374525	2021-12-30	9.43	A
USGS	07374525	2021-12-31	9.25	A
